match_id,player_id,minutes
123017,9604,10.1883
123017,9604,84.57955
123017,23160,17.5389
123017,49785,112.30675
123017,68933,18.54215
123017,94848,84.57955
123017,94862,17.5389
123020,862,71.3176
123020,862,20.771116666666668
123020,930,15.70415
123020,968,71.3176
123020,986,107.79286666666667
123020,1050,107.79286666666667
123020,1135,22.22671666666667
123020,1268,15.70415
123020,1294,71.3176
123020,1320,107.79286666666667
123020,9604,107.79286666666667
123020,15811,36.47526666666667
123020,29624,85.56615000000001
123020,49785,107.79286666666667
123020,62650,107.79286666666667
123020,94848,92.08871666666667
123020,94862,36.47526666666667
123031,862,95.5318
123031,930,12.651133333333332
123031,968,23.473166666666668
123031,986,108.18293333333332
123031,1050,108.18293333333332
123031,1135,108.18293333333332
123031,1294,89.80668333333332
123031,1320,108.18293333333332
123031,9604,84.70976666666667
123031,15811,108.18293333333332
123031,23160,18.376250000000002
123031,27747,84.70976666666667
123031,49785,108.18293333333332
123031,62650,23.473166666666668
123031,94848,84.70976666666667
123031,94862,23.473166666666668
123037,622,61.73813333333333
123037,862,29.365883333333333
123037,968,68.8129
123037,986,36.44065
123037,1050,98.17878333333333
123037,1135,98.17878333333333
123037,1268,68.8129
123037,1294,79.44683333333334
123037,1320,98.17878333333333
123037,9604,98.17878333333333
123037,15811,98.17878333333333
123037,49785,98.17878333333333
123037,62650,18.731949999999998
123037,68933,79.44683333333334
123037,94848,29.365883333333333
123037,94862,18.731949999999998
123045,622,95.22048333333333
123045,862,77.28246666666668
123045,930,9.51385
123045,968,17.938016666666666
123045,1050,95.22048333333333
123045,1135,95.22048333333333
123045,1268,95.22048333333333
123045,1294,65.11905
123045,1320,85.70663333333333
123045,9604,95.22048333333333
123045,15811,77.28246666666668
123045,49785,95.22048333333333
123045,62650,77.30521666666667
123045,62650,17.915266666666664
123045,68933,17.915266666666664
123045,68933,12.186166666666667
123045,94862,17.938016666666666
123056,622,79.28821666666666
123056,862,73.23465
123056,968,79.28821666666666
123056,986,20.61695
123056,1050,99.90516666666667
123056,1135,99.90516666666667
123056,1268,99.90516666666667
123056,1294,73.23465
123056,1320,99.90516666666667
123056,9604,26.670516666666668
123056,15811,93.62481666666666
123056,23160,26.670516666666668
123056,27747,6.28035
123056,49785,99.90516666666667
123056,62650,99.90516666666667
123056,68933,20.61695
123065,622,62.42603333333333
123065,862,62.42603333333333
123065,930,19.132633333333334
123065,968,33.115233333333336
123065,1050,95.54126666666666
123065,1135,95.54126666666666
123065,1268,95.54126666666666
123065,1294,62.42603333333333
123065,9604,76.40863333333333
123065,15811,95.54126666666666
123065,23160,33.115233333333336
