match_id,player_id,minutes,play_duration_seconds,match_share,kpi_position,squad_id,estimated_match_duration_seconds
122949,968,89.58363333333334,5375.018,0.87349635,CENTER_FORWARD,34,6153.452158100031
122949,1050,102.55753333333334,6153.452,1.0,DEFENSE_MIDFIELD,34,6153.452
122949,1135,79.44711666666667,4766.827,0.774659,CENTRAL_DEFENDER,34,6153.452035024444
122949,1320,102.55753333333334,6153.452,1.0,DEFENSE_MIDFIELD,34,6153.452
122949,9604,37.7831,2266.986,0.36840883,LEFT_WINGER,34,6153.4518594464735
122949,15811,89.58363333333334,5375.018,0.87349635,RIGHT_WINGER,34,6153.452158100031
122949,23350,102.55753333333334,6153.452,1.0,CENTRAL_DEFENDER,34,6153.452
122949,28559,12.973899999999999,778.434,0.12650363,CENTER_FORWARD,34,6153.451881183172
122949,49785,102.55753333333334,6153.452,1.0,GOALKEEPER,34,6153.452
122949,62650,102.55753333333334,6153.452,1.0,RIGHT_WINGBACK_DEFENDER,34,6153.452
122949,68933,102.55753333333334,6153.452,1.0,CENTER_FORWARD,34,6153.452
122949,94848,102.55753333333334,6153.452,1.0,LEFT_WINGBACK_DEFENDER,34,6153.452
122949,94862,64.77443333333333,3886.466,0.6315912,LEFT_WINGER,34,6153.451789701946
122958,622,94.77208333333333,5686.325,1.0,CENTRAL_DEFENDER,34,5686.325
122958,862,36.76141666666667,2205.685,0.38789287,RIGHT_WINGER,34,5686.325195923297
122958,968,94.77208333333333,5686.325,1.0,CENTER_FORWARD,34,5686.325
122958,1050,94.77208333333333,5686.325,1.0,DEFENSE_MIDFIELD,34,5686.325
122958,1294,58.010666666666665,3480.64,0.6121071,LEFT_WINGER,34,5686.325154535864
122958,1320,94.77208333333333,5686.325,1.0,CENTRAL_MIDFIELD,34,5686.325
122958,9604,36.76141666666667,2205.685,0.38789287,LEFT_WINGER,34,5686.325195923297
122958,15811,58.010666666666665,3480.64,0.6121071,RIGHT_WINGER,34,5686.325154535864
122958,23350,94.77208333333333,5686.325,1.0,CENTRAL_DEFENDER,34,5686.325
122958,28559,3.065633333333333,183.938,0.03234743,CENTRAL_MIDFIELD,34,5686.325003253735
122958,49785,94.77208333333333,5686.325,1.0,GOALKEEPER,34,5686.325
122958,62650,94.77208333333333,5686.325,1.0,RIGHT_WINGBACK_DEFENDER,34,5686.325
122958,68933,91.70644999999999,5502.387,0.96765256,CENTRAL_MIDFIELD,34,5686.32505865535
122958,94848,94.77208333333333,5686.325,1.0,LEFT_WINGBACK_DEFENDER,34,5686.325
122966,622,102.05823333333333,6123.494,1.0,CENTRAL_DEFENDER,34,6123.494
122966,862,31.200933333333335,1872.056,0.30571696,LEFT_WINGER,34,6123.49409728528
122966,968,31.200933333333335,1872.056,0.30571696,CENTER_FORWARD,34,6123.49409728528
122966,986,21.733716666666666,1304.023,0.21295407,RIGHT_WINGBACK_DEFENDER,34,6123.494141248392
122966,1050,102.05823333333333,6123.494,1.0,DEFENSE_MIDFIELD,34,6123.494
122966,1135,102.05823333333333,6123.494,1.0,CENTRAL_DEFENDER,34,6123.494
122966,1294,70.8573,4251.438,0.694283,LEFT_WINGER,34,6123.494309957179
122966,1320,102.05823333333333,6123.494,1.0,DEFENSE_MIDFIELD,34,6123.494
122966,9604,70.8573,4251.438,0.694283,CENTER_FORWARD,34,6123.494309957179
122966,15811,102.05823333333333,6123.494,1.0,RIGHT_WINGER,34,6123.494
122966,28559,3.0343333333333335,182.06,0.029731391,CENTER_FORWARD,34,6123.494188347931
122966,49785,102.05823333333333,6123.494,1.0,GOALKEEPER,34,6123.494
122966,62650,80.32451666666665,4819.471,0.7870459,RIGHT_WINGBACK_DEFENDER,34,6123.4941951924275
122966,68933,99.0239,5941.434,0.9702686,CENTER_FORWARD,34,6123.494051028756
122966,94848,80.32451666666665,4819.471,0.7870459,LEFT_WINGBACK_DEFENDER,34,6123.4941951924275
122966,94862,21.733716666666666,1304.023,0.21295407,LEFT_WINGBACK_DEFENDER,34,6123.494141248392
122981,622,99.34798333333333,5960.879,1.0,CENTRAL_DEFENDER,34,5960.879
122981,862,84.99363333333334,5099.618,0.8555144,LEFT_WINGER,34,5960.879209046628
122981,968,32.7704,1966.224,0.3298547,ATTACKING_MIDFIELD,34,5960.879138602542
122981,986,84.99363333333334,5099.618,0.8555144,LEFT_WINGBACK_DEFENDER,34,5960.879209046628
122981,1050,99.34798333333333,5960.879,1.0,DEFENSE_MIDFIELD,34,5960.879
122981,1135,99.34798333333333,5960.879,1.0,CENTRAL_DEFENDER,34,5960.879
122981,1320,99.34798333333333,5960.879,1.0,DEFENSE_MIDFIELD,34,5960.879
122981,9604,99.34798333333333,5960.879,1.0,CENTER_FORWARD,34,5960.879
122981,15811,99.34798333333333,5960.879,1.0,RIGHT_WINGER,34,5960.879
122981,28559,14.35435,861.261,0.14448556,LEFT_WINGER,34,5960.879412447859
122981,49785,99.34798333333333,5960.879,1.0,GOALKEEPER,34,5960.879
122981,62650,99.34798333333333,5960.879,1.0,RIGHT_WINGBACK_DEFENDER,34,5960.879
122981,68933,66.57758333333334,3994.655,0.6701453,ATTACKING_MIDFIELD,34,5960.878931777929
122981,94862,14.35435,861.261,0.14448556,LEFT_WINGBACK_DEFENDER,34,5960.879412447859
122984,622,96.30081666666666,5778.049,1.0,CENTRAL_DEFENDER,34,5778.049
122984,862,3.9587166666666667,237.523,0.04110782,LEFT_WINGER,34,5778.04904273688
122984,862,9.87785,592.671,0.10257286,RIGHT_WINGER,34,5778.048891295417
122984,862,82.46424999999999,4947.855,0.8563193,CENTER_FORWARD,34,5778.0491459202185
122984,930,9.87785,592.671,0.10257286,ATTACKING_MIDFIELD,34,5778.048891295417
122984,930,3.9587166666666667,237.523,0.04110782,RIGHT_WINGER,34,5778.04904273688
122984,968,82.46424999999999,4947.855,0.8563193,ATTACKING_MIDFIELD,34,5778.0491459202185
122984,968,13.836566666666666,830.194,0.14368068,CENTER_FORWARD,34,5778.048934623638
122984,1135,96.30081666666666,5778.049,1.0,CENTRAL_DEFENDER,34,5778.049
122984,1294,82.46424999999999,4947.855,0.8563193,LEFT_WINGER,34,5778.0491459202185
122984,1320,96.30081666666666,5778.049,1.0,DEFENSE_MIDFIELD,34,5778.049
122984,9604,3.9587166666666667,237.523,0.04110782,ATTACKING_MIDFIELD,34,5778.04904273688
122984,9604,9.87785,592.671,0.10257286,LEFT_WINGER,34,5778.048891295417
122984,49785,96.30081666666666,5778.049,1.0,GOALKEEPER,34,5778.049
122984,62650,96.30081666666666,5778.049,1.0,RIGHT_WINGBACK_DEFENDER,34,5778.049
122984,68933,96.30081666666666,5778.049,1.0,DEFENSE_MIDFIELD,34,5778.049
122984,94848,96.30081666666666,5778.049,1.0,LEFT_WINGBACK_DEFENDER,34,5778.049
122984,94862,82.46424999999999,4947.855,0.8563193,RIGHT_WINGER,34,5778.0491459202185
122997,622,100.10376666666666,6006.226,1.0,CENTRAL_DEFENDER,34,6006.226
122997,862,3.95725,237.435,0.03953148,CENTRAL_MIDFIELD,34,6006.225924250749
122997,862,88.85294999999999,5331.177,0.88760847,RIGHT_WINGER,34,6006.225920759859
122997,968,100.10376666666666,6006.226,1.0,CENTER_FORWARD,34,6006.226
122997,986,11.250816666666667,675.049,0.11239154,CENTRAL_DEFENDER,34,6006.226091394424
122997,986,9.1991,551.946,0.09189564,LEFT_WINGER,34,6006.2261931033945
122997,1050,11.250816666666667,675.049,0.11239154,DEFENSE_MIDFIELD,34,6006.226091394424
122997,1135,87.27983333333333,5236.79,0.8718936,CENTRAL_DEFENDER,34,6006.225989042699
122997,1294,79.65384999999999,4779.231,0.7957128,LEFT_WINGER,34,6006.226115754327
122997,1320,100.10376666666666,6006.226,1.0,DEFENSE_MIDFIELD,34,6006.226
122997,9604,88.85294999999999,5331.177,0.88760847,ATTACKING_MIDFIELD,34,6006.225920759859
122997,27747,7.293566666666666,437.614,0.07286006,CENTRAL_MIDFIELD,34,6006.226182081101
122997,49785,100.10376666666666,6006.226,1.0,GOALKEEPER,34,6006.226
122997,62650,88.85294999999999,5331.177,0.88760847,RIGHT_WINGBACK_DEFENDER,34,6006.225920759859
122997,62650,11.250816666666667,675.049,0.11239154,CENTRAL_DEFENDER,34,6006.226091394424
122997,68933,88.85294999999999,5331.177,0.88760847,DEFENSE_MIDFIELD,34,6006.225920759859
122997,94848,100.10376666666666,6006.226,1.0,LEFT_WINGBACK_DEFENDER,34,6006.226
122997,94862,11.250816666666667,675.049,0.11239154,RIGHT_WINGBACK_DEFENDER,34,6006.226091394424
